# BCCWJ 短単位語彙表 ver1.0 (NINJAL, doi:10.15084/00003218) — palavras de conteúdo por lema UniDic,
# ordenadas pelo registro coloquial: Yahoo!知恵袋 (OC) + Yahoo!ブログ (OY), pmw somado.
# rank	lemma	lForm	pos	coloquial_pmw	geral_pmw
31565	求肥	ギュウヒ	名詞-普通名詞-一般	0.691	0.153
31566	減配	ゲンパイ	名詞-普通名詞-サ変可能	0.691	0.153
31567	夕月	ユウヅキ	名詞-普通名詞-一般	0.691	0.153
31568	入れ食い	イレグイ	名詞-普通名詞-一般	0.691	0.143
31569	ＥＰＯ	イーピーオー	名詞-普通名詞-一般	0.691	0.143
31570	永生	エイセイ	名詞-普通名詞-一般	0.691	0.143
31571	毛艶	ケヅヤ	名詞-普通名詞-一般	0.691	0.143
31572	サンディング	サンディング	名詞-普通名詞-一般	0.691	0.143
31573	酉の市	トリノイチ	名詞-普通名詞-一般	0.691	0.143
31574	ヒートアップ	ヒートアップ	名詞-普通名詞-一般	0.691	0.143
31575	ベゼル	ベゼル	名詞-普通名詞-一般	0.691	0.143
31576	ミスティー	ミスティー	名詞-普通名詞-一般	0.691	0.143
31577	八塩	ヤシオ	名詞-普通名詞-一般	0.691	0.143
31578	リスタート	リスタート	名詞-普通名詞-一般	0.691	0.143
31579	鹵獲	ロカク	名詞-普通名詞-サ変可能	0.691	0.143
31580	アンジュ	アンジュ	名詞-普通名詞-一般	0.691	0.134
31581	息吹く	イブク	動詞-一般	0.691	0.134
31582	秋明	シュウメイ	名詞-普通名詞-一般	0.691	0.134
31583	ストックヤード	ストックヤード	名詞-普通名詞-一般	0.691	0.134
31584	臑肉	スネニク	名詞-普通名詞-一般	0.691	0.134
31585	通し券	トオシケン	名詞-普通名詞-一般	0.691	0.134
31586	挟み揚げ	ハサミアゲ	名詞-普通名詞-一般	0.691	0.134
31587	氷晶	ヒョウショウ	名詞-普通名詞-一般	0.691	0.134
31588	ＥＮＶ	イーエヌブイ	名詞-普通名詞-一般	0.691	0.124
31589	大外れ	オオハズレ	名詞-普通名詞-一般	0.691	0.124
31590	確報	カクホウ	名詞-普通名詞-一般	0.691	0.124
31591	カステル	カステル	名詞-普通名詞-一般	0.691	0.124
31592	紺菊	コンギク	名詞-普通名詞-一般	0.691	0.124
31593	スラスター	スラスター	名詞-普通名詞-一般	0.691	0.124
31594	単組	タンソ	名詞-普通名詞-一般	0.691	0.124
31595	糊空木	ノリウツギ	名詞-普通名詞-一般	0.691	0.124
31596	アヘッド	アヘッド	名詞-普通名詞-一般	0.691	0.115
31597	鬱する	ウッスル	動詞-一般	0.691	0.115
31598	かき餅	カキモチ	名詞-普通名詞-一般	0.691	0.115
31599	崎港	キコウ	名詞-普通名詞-一般	0.691	0.115
31600	きゅきゅ	キュキュ	副詞	0.691	0.115
31601	茎立	クキタチ	名詞-普通名詞-一般	0.691	0.115
31602	ＰＡＭ	パム	名詞-普通名詞-一般	0.691	0.115
31603	フィリア	フィリア	名詞-普通名詞-一般	0.691	0.115
31604	ヤーコン	ヤーコン	名詞-普通名詞-一般	0.691	0.115
31605	会主	カイシュ	名詞-普通名詞-一般	0.691	0.105
31606	きょろ	キョロ	副詞	0.691	0.105
31607	花便り	ハナダヨリ	名詞-普通名詞-一般	0.691	0.105
31608	不起	フキ	名詞-普通名詞-一般	0.691	0.105
31609	マンジェ	マンジェ	名詞-普通名詞-一般	0.691	0.105
31610	揚げ焼き	アゲヤキ	名詞-普通名詞-サ変可能	0.691	0.096
31611	グリフォン	グリフォン	名詞-普通名詞-一般	0.691	0.096
31612	桜狩り	サクラガリ	名詞-普通名詞-一般	0.691	0.096
31613	球出し	タマダシ	名詞-普通名詞-サ変可能	0.691	0.096
31614	土寄せ	ツチヨセ	名詞-普通名詞-サ変可能	0.691	0.096
31615	ＢＷ	ビーダブリュー	名詞-普通名詞-一般	0.691	0.096
31616	右脹脛	ミギフクラハギ	名詞-普通名詞-一般	0.691	0.096
31617	連騰	レントウ	名詞-普通名詞-サ変可能	0.691	0.096
31618	臘月	ロウゲツ	名詞-普通名詞-一般	0.691	0.096
31619	アラビアータ	アラビアータ	名詞-普通名詞-一般	0.691	0.086
31620	ＳＡＴＣ	エスエーティーシー	名詞-普通名詞-一般	0.691	0.086
31621	サングン	サングン	名詞-普通名詞-一般	0.691	0.086
31622	ジャンボリー	ジャンボリー	名詞-普通名詞-一般	0.691	0.086
31623	早天	ソウテン	名詞-普通名詞-一般	0.691	0.086
31624	名入れ	ナイレ	名詞-普通名詞-一般	0.691	0.086
31625	にょろ	ニョロ	副詞	0.691	0.086
31626	ねた帳	ネタチョウ	名詞-普通名詞-一般	0.691	0.086
31627	藪蕎麦	ヤブソバ	名詞-普通名詞-一般	0.691	0.086
31628	湯切り	ユキリ	名詞-普通名詞-一般	0.691	0.086
31629	岩躑躅	イワツツジ	名詞-普通名詞-一般	0.691	0.076
31630	ウォンテッド	ウォンテッド	名詞-普通名詞-一般	0.691	0.076
31631	カルミナ	カルミナ	名詞-普通名詞-一般	0.691	0.076
31632	事略	ジリャク	名詞-普通名詞-一般	0.691	0.076
31633	そえ	ソエ	名詞-普通名詞-一般	0.691	0.076
31634	闘神	トウジン	名詞-普通名詞-一般	0.691	0.076
31635	捩じ花	ネジバナ	名詞-普通名詞-一般	0.691	0.076
31636	ブラーナ	ブラーナ	名詞-普通名詞-一般	0.691	0.076
31637	ブロンコ	ブロンコ	名詞-普通名詞-一般	0.691	0.076
31638	あまおう	アマオウ	名詞-普通名詞-一般	0.691	0.067
31639	雨続き	アメツヅキ	名詞-普通名詞-一般	0.691	0.067
31640	癒し猫	イヤシネコ	名詞-普通名詞-一般	0.691	0.067
31641	ガンナー	ガンナー	名詞-普通名詞-一般	0.691	0.067
31642	喜芸	キゲイ	名詞-普通名詞-一般	0.691	0.067
31643	黒ぼこ	クロボコ	名詞-普通名詞-一般	0.691	0.067
31644	賢兄	ケンケイ	名詞-普通名詞-一般	0.691	0.067
31645	剣弁	ケンベン	名詞-普通名詞-一般	0.691	0.067
31646	恋ばな	コイバナ	名詞-普通名詞-一般	0.691	0.067
31647	極安	ゴクヤス	名詞-普通名詞-一般	0.691	0.067
31648	先号	センゴウ	名詞-普通名詞-一般	0.691	0.067
31649	トラクト	トラクト	名詞-普通名詞-一般	0.691	0.067
31650	仲魔	ナカマ	名詞-普通名詞-一般	0.691	0.067
31651	似鯉	ニゴイ	名詞-普通名詞-一般	0.691	0.067
31652	入養	ニュウヨウ	名詞-普通名詞-サ変可能	0.691	0.067
31653	バベシア	バベシア	名詞-普通名詞-一般	0.691	0.067
31654	痞子	ヒシ	名詞-普通名詞-一般	0.691	0.067
31655	ボーカロイド	ボーカロイド	名詞-普通名詞-一般	0.691	0.067
31656	溝萩	ミソハギ	名詞-普通名詞-一般	0.691	0.067
31657	やじプラ	ヤジプラ	名詞-普通名詞-一般	0.691	0.067
31658	やばす	ヤバス	名詞-普通名詞-一般	0.691	0.067
31659	同項	ドウコウ	名詞-普通名詞-一般	0.690	13.908
31660	伸び率	ノビリツ	名詞-普通名詞-一般	0.690	7.934
31661	アセスメント	アセスメント	名詞-普通名詞-一般	0.690	4.397
31662	叙述	ジョジュツ	名詞-普通名詞-サ変可能	0.690	3.709
31663	マラリア	マラリア	名詞-普通名詞-一般	0.690	3.518
31664	呻き声	ウメキゴエ	名詞-普通名詞-一般	0.690	3.279
31665	注記	チュウキ	名詞-普通名詞-サ変可能	0.690	3.068
31666	吐き捨てる	ハキステル	動詞-一般	0.690	3.059
31667	当惑	トウワク	名詞-普通名詞-サ変可能	0.690	3.021
31668	謀反	ムホン	名詞-普通名詞-一般	0.690	3.011
31669	執務	シツム	名詞-普通名詞-サ変可能	0.690	2.944
31670	前号	ゼンゴウ	名詞-普通名詞-一般	0.690	2.887
31671	農夫	ノウフ	名詞-普通名詞-一般	0.690	2.399
31672	求め	モトメ	名詞-普通名詞-一般	0.690	2.399
31673	消え失せる	キエウセル	動詞-一般	0.690	2.352
31674	帰する	キスル	動詞-一般	0.690	2.103
31675	干魃	カンバツ	名詞-普通名詞-一般	0.690	1.998
31676	戦慄	センリツ	名詞-普通名詞-サ変可能	0.690	1.960
31677	涅槃	ネハン	名詞-普通名詞-一般	0.690	1.883
31678	接収	セッシュウ	名詞-普通名詞-サ変可能	0.690	1.768
31679	次代	ジダイ	名詞-普通名詞-一般	0.690	1.759
31680	荷車	ニグルマ	名詞-普通名詞-一般	0.690	1.730
31681	山腹	サンプク	名詞-普通名詞-一般	0.690	1.721
31682	従	ジュウ	名詞-普通名詞-一般	0.690	1.721
31683	具に	ツブサニ	副詞	0.690	1.692
31684	年鑑	ネンカン	名詞-普通名詞-一般	0.690	1.663
31685	表通り	オモテドオリ	名詞-普通名詞-一般	0.690	1.654
31686	大老	タイロウ	名詞-普通名詞-一般	0.690	1.596
31687	組み合わす	クミアワス	動詞-一般	0.690	1.577
31688	太守	タイシュ	名詞-普通名詞-一般	0.690	1.568
31689	柔和	ニュウワ	名詞-普通名詞-形状詞可能	0.690	1.558
31690	立国	リッコク	名詞-普通名詞-一般	0.690	1.558
31691	尼僧	ニソウ	名詞-普通名詞-一般	0.690	1.501
31692	栄華	エイガ	名詞-普通名詞-一般	0.690	1.472
31693	遠近法	エンキンホウ	名詞-普通名詞-一般	0.690	1.453
31694	帯締め	オビジメ	名詞-普通名詞-一般	0.690	1.443
31695	走り寄る	ハシリヨル	動詞-一般	0.690	1.434
31696	諸藩	ショハン	名詞-普通名詞-一般	0.690	1.386
31697	南朝	ナンチョウ	名詞-普通名詞-一般	0.690	1.367
31698	破砕	ハサイ	名詞-普通名詞-サ変可能	0.690	1.357
31699	幽閉	ユウヘイ	名詞-普通名詞-サ変可能	0.690	1.348
31700	戦く	オノノク	動詞-一般	0.690	1.319
31701	機織り	ハタオリ	名詞-普通名詞-一般	0.690	1.310
31702	寄り合い	ヨリアイ	名詞-普通名詞-一般	0.690	1.310
31703	変種	ヘンシュ	名詞-普通名詞-一般	0.690	1.290
31704	喧伝	ケンデン	名詞-普通名詞-サ変可能	0.690	1.233
31705	纏め上げる	マトメアゲル	動詞-一般	0.690	1.233
31706	先んずる	サキンズル	動詞-一般	0.690	1.204
31707	兵糧	ヒョウロウ	名詞-普通名詞-一般	0.690	1.185
31708	政調	セイチョウ	名詞-普通名詞-一般	0.690	1.166
31709	帥	ソツ	名詞-普通名詞-一般	0.690	1.147
31710	同党	ドウトウ	名詞-普通名詞-一般	0.690	1.147
31711	行き詰まり	イキヅマリ	名詞-普通名詞-一般	0.690	1.138
31712	読み解く	ヨミトク	動詞-一般	0.690	1.138
31713	矢継ぎ	ヤツギ	名詞-普通名詞-一般	0.690	1.118
31714	探り当てる	サグリアテル	動詞-一般	0.690	1.052
31715	居合	イアイ	名詞-普通名詞-一般	0.690	1.023
31716	間質	カンシツ	名詞-普通名詞-一般	0.690	1.023
31717	狭小	キョウショウ	名詞-普通名詞-形状詞可能	0.690	0.985
31718	いじらしい	イジラシイ	形容詞-一般	0.690	0.937
31719	クリティカル	クリティカル	形状詞-一般	0.690	0.937
31720	難所	ナンショ	名詞-普通名詞-一般	0.690	0.937
31721	川底	カワゾコ	名詞-普通名詞-一般	0.690	0.927
31722	博愛	ハクアイ	名詞-普通名詞-一般	0.690	0.918
31723	青竹	アオダケ	名詞-普通名詞-一般	0.690	0.908
31724	砲塔	ホウトウ	名詞-普通名詞-一般	0.690	0.908
31725	淀み	ヨドミ	名詞-普通名詞-一般	0.690	0.908
31726	嘆き悲しむ	ナゲキカナシム	動詞-一般	0.690	0.879
31727	血気	ケッキ	名詞-普通名詞-一般	0.690	0.860
31728	写経	シャキョウ	名詞-普通名詞-一般	0.690	0.860
31729	森羅	シンラ	名詞-普通名詞-一般	0.690	0.860
31730	ラバ	ラバ	名詞-普通名詞-一般	0.690	0.860
31731	満場	マンジョウ	名詞-普通名詞-一般	0.690	0.841
31732	腕輪	ウデワ	名詞-普通名詞-一般	0.690	0.832
31733	軍港	グンコウ	名詞-普通名詞-一般	0.690	0.832
31734	大鳥	オオトリ	名詞-普通名詞-一般	0.690	0.813
31735	神仙	シンセン	名詞-普通名詞-一般	0.690	0.803
31736	温情	オンジョウ	名詞-普通名詞-一般	0.690	0.793
31737	山側	ヤマガワ	名詞-普通名詞-一般	0.690	0.784
31738	大仕事	オオシゴト	名詞-普通名詞-一般	0.690	0.774
31739	御仁	ゴジン	名詞-普通名詞-一般	0.690	0.774
31740	蘇芳	スオウ	名詞-普通名詞-一般	0.690	0.774
31741	俗世	ゾクセ	名詞-普通名詞-一般	0.690	0.774
31742	撓む	タワム	動詞-一般	0.690	0.774
31743	文豪	ブンゴウ	名詞-普通名詞-一般	0.690	0.774
31744	強欲	ゴウヨク	名詞-普通名詞-形状詞可能	0.690	0.765
31745	オーバーラップ	オーバーラップ	名詞-普通名詞-サ変可能	0.690	0.755
31746	インディペンデント	インディペンデント	名詞-普通名詞-一般	0.690	0.746
31747	難局	ナンキョク	名詞-普通名詞-一般	0.690	0.736
31748	のたうち回る	ノタウチマワル	動詞-一般	0.690	0.736
31749	浦々	ウラウラ	名詞-普通名詞-一般	0.690	0.726
31750	鬩ぎ合う	セメギアウ	動詞-一般	0.690	0.717
31751	引き続き	ヒキツヅキ	名詞-普通名詞-一般	0.690	0.707
31752	前掛け	マエカケ	名詞-普通名詞-一般	0.690	0.707
31753	美談	ビダン	名詞-普通名詞-一般	0.690	0.698
31754	興産	コウサン	名詞-普通名詞-一般	0.690	0.688
31755	林家	リンカ	名詞-普通名詞-一般	0.690	0.679
31756	異彩	イサイ	名詞-普通名詞-一般	0.690	0.669
31757	寂寥	セキリョウ	名詞-普通名詞-形状詞可能	0.690	0.669
31758	風雅	フウガ	名詞-普通名詞-形状詞可能	0.690	0.669
31759	許嫁	イイナズケ	名詞-普通名詞-一般	0.690	0.660
31760	昇任	ショウニン	名詞-普通名詞-サ変可能	0.690	0.660
31761	神職	シンショク	名詞-普通名詞-一般	0.690	0.660
31762	狼煙	ノロシ	名詞-普通名詞-一般	0.690	0.660
31763	めそめそ	メソメソ	副詞	0.690	0.660
31764	本分	ホンブン	名詞-普通名詞-一般	0.690	0.650
31765	ＵＮＩＣＥＦ	ユニセフ	名詞-普通名詞-一般	0.690	0.650
31766	ソリスト	ソリスト	名詞-普通名詞-一般	0.690	0.640
31767	鑑札	カンサツ	名詞-普通名詞-一般	0.690	0.631
31768	玉虫	タマムシ	名詞-普通名詞-一般	0.690	0.621
31769	泳ぎ回る	オヨギマワル	動詞-一般	0.690	0.602
31770	端くれ	ハシクレ	名詞-普通名詞-一般	0.690	0.602
31771	追い落とす	オイオトス	動詞-一般	0.690	0.593
31772	ＭＩＧ	ミグ	名詞-普通名詞-一般	0.690	0.593
31773	広	ヒロ	名詞-普通名詞-一般	0.690	0.583
31774	粉糖	フントウ	名詞-普通名詞-一般	0.690	0.583
31775	北伐	ホクバツ	名詞-普通名詞-一般	0.690	0.583
31776	刺	シ	名詞-普通名詞-一般	0.690	0.574
31777	慈しみ	イツクシミ	名詞-普通名詞-一般	0.690	0.574
31778	エキサイティング	エキサイティング	名詞-普通名詞-形状詞可能	0.690	0.574
31779	賑わせる	ニギワセル	動詞-一般	0.690	0.574
31780	矜持	キョウジ	名詞-普通名詞-一般	0.690	0.564
31781	悔い改める	クイアラタメル	動詞-一般	0.690	0.564
31782	ニード	ニード	名詞-普通名詞-一般	0.690	0.564
31783	利器	リキ	名詞-普通名詞-一般	0.690	0.564
31784	拝礼	ハイレイ	名詞-普通名詞-サ変可能	0.690	0.554
31785	笑む	エム	動詞-一般	0.690	0.545
31786	高波	タカナミ	名詞-普通名詞-一般	0.690	0.545
31787	泣き顔	ナキガオ	名詞-普通名詞-一般	0.690	0.526
31788	城攻め	シロゼメ	名詞-普通名詞-一般	0.690	0.516
31789	猪突	チョトツ	名詞-普通名詞-サ変可能	0.690	0.516
31790	意趣	イシュ	名詞-普通名詞-一般	0.690	0.507
31791	花祭り	ハナマツリ	名詞-普通名詞-一般	0.690	0.507
31792	川向こう	カワムコウ	名詞-普通名詞-一般	0.690	0.497
31793	真綿	マワタ	名詞-普通名詞-一般	0.690	0.497
31794	アトリウム	アトリウム	名詞-普通名詞-一般	0.690	0.488
31795	再訪	サイホウ	名詞-普通名詞-サ変可能	0.690	0.488
31796	じわり	ジワリ	副詞	0.690	0.488
31797	慎み深い	ツツシミブカイ	形容詞-一般	0.690	0.488
31798	怪	カイ	名詞-普通名詞-一般	0.690	0.478
31799	抱き合わせ	ダキアワセ	名詞-普通名詞-一般	0.690	0.478
31800	ホスピタリティー	ホスピタリティー	名詞-普通名詞-一般	0.690	0.478
31801	操り	アヤツリ	名詞-普通名詞-一般	0.690	0.468
31802	カタパルト	カタパルト	名詞-普通名詞-一般	0.690	0.468
31803	言葉少な	コトバズクナ	形状詞-一般	0.690	0.468
31804	魚座	ウオザ	名詞-普通名詞-一般	0.690	0.459
31805	穴熊	アナグマ	名詞-普通名詞-一般	0.690	0.449
31806	恨み言	ウラミゴト	名詞-普通名詞-一般	0.690	0.449
31807	弱冠	ジャッカン	名詞-普通名詞-一般	0.690	0.449
31808	陶板	トウハン	名詞-普通名詞-一般	0.690	0.449
31809	某氏	ボウシ	名詞-普通名詞-一般	0.690	0.430
31810	栄転	エイテン	名詞-普通名詞-サ変可能	0.690	0.421
31811	高徳	コウトク	名詞-普通名詞-一般	0.690	0.421
31812	韓日	カンニチ	名詞-普通名詞-一般	0.690	0.411
31813	現生	ゲンセイ	名詞-普通名詞-一般	0.690	0.411
31814	のそのそ	ノソノソ	副詞	0.690	0.411
31815	見晴らす	ミハラス	動詞-一般	0.690	0.411
31816	去り行く	サリユク	動詞-一般	0.690	0.401
31817	センセーション	センセーション	名詞-普通名詞-一般	0.690	0.401
31818	ボルテージ	ボルテージ	名詞-普通名詞-一般	0.690	0.401
31819	愛娘	マナムスメ	名詞-普通名詞-一般	0.690	0.401
31820	和子	ワコ	名詞-普通名詞-一般	0.690	0.401
31821	国論	コクロン	名詞-普通名詞-一般	0.690	0.392
31822	打設	ダセツ	名詞-普通名詞-サ変可能	0.690	0.392
31823	リフレイン	リフレイン	名詞-普通名詞-サ変可能	0.690	0.392
31824	蓮池	ハスイケ	名詞-普通名詞-一般	0.690	0.392
31825	合わせ目	アワセメ	名詞-普通名詞-一般	0.690	0.382
31826	虎猫	トラネコ	名詞-普通名詞-一般	0.690	0.382
31827	新茶	シンチャ	名詞-普通名詞-一般	0.690	0.373
31828	創痍	ソウイ	名詞-普通名詞-一般	0.690	0.373
31829	体動	タイドウ	名詞-普通名詞-サ変可能	0.690	0.373
31830	立ち寄り	タチヨリ	名詞-普通名詞-一般	0.690	0.373
31831	溶かし込む	トカシコム	動詞-一般	0.690	0.373
31832	トラクション	トラクション	名詞-普通名詞-一般	0.690	0.363
